time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2025-12-27,15.2,8.0,22.1,0.0,,,11.2,,1016.2,
2025-12-28,14.5,6.8,21.9,0.0,,,11.4,,1016.7,
2025-12-29,14.2,6.4,22.0,0.0,,,10.6,,1017.6,
2025-12-30,15.5,7.9,23.4,0.0,,,11.5,,1018.2,
2025-12-31,17.7,12.2,23.8,0.0,,,14.9,,1017.9,
2026-01-01,16.4,9.4,23.4,0.0,,,14.1,,1017.0,
2026-01-02,17.2,8.2,26.3,0.0,,,11.7,,1015.8,
2026-01-03,19.9,11.2,29.3,0.0,,,11.2,,1014.2,
2026-01-04,23.0,15.0,31.9,0.0,,,15.9,,1013.5,
2026-01-05,23.5,17.6,29.8,0.0,,,11.1,,1013.4,
2026-01-06,21.6,16.8,27.0,0.0,,,12.4,,1014.5,
2026-01-07,19.1,15.5,23.6,1.1,,,14.7,,1017.3,
2026-01-08,15.6,11.1,19.7,1.7,,,21.4,,1021.6,
2026-01-09,18.0,10.4,25.4,0.0,,,16.5,,1020.5,
2026-01-10,19.5,13.7,25.8,0.0,,,20.4,,1019.5,
2026-01-11,20.1,14.5,26.8,0.0,,,18.2,,1017.9,
2026-01-12,18.8,12.2,25.7,0.0,,,18.0,,1018.3,
2026-01-13,20.8,12.3,30.1,0.0,,,17.1,,1016.1,
2026-01-14,22.4,15.6,30.3,0.0,,,12.9,,1014.4,
2026-01-15,19.9,12.3,26.9,0.0,,,14.4,,1014.8,
2026-01-16,17.7,11.7,23.7,0.0,,,18.4,,1017.5,
2026-01-17,15.5,7.4,23.0,0.0,,,10.9,,1014.7,
2026-01-18,15.1,7.5,22.3,0.0,,,10.9,,1011.2,
2026-01-19,15.5,11.2,20.2,0.0,,,20.9,,1010.4,
2026-01-20,12.3,6.3,17.5,0.0,,,17.7,,1016.0,
2026-01-21,12.5,6.4,18.5,0.0,,,18.0,,1017.7,
2026-01-22,12.4,4.4,20.2,0.0,,,10.6,,1017.8,
2026-01-23,14.5,5.2,22.6,0.0,,,8.2,,1016.8,
2026-01-24,17.0,8.3,24.7,0.0,,,12.3,,1016.0,
2026-01-25,16.5,10.7,21.9,0.0,,,21.1,,1020.1,
2026-01-26,15.2,8.1,23.1,0.0,,,19.9,,1021.4,
2026-01-27,17.2,9.0,26.6,0.0,,,16.0,,1020.0,
2026-01-28,19.2,12.2,27.8,0.0,,,14.0,,1018.6,
2026-01-29,18.8,9.6,27.2,0.0,,,10.0,,1017.7,
2026-01-30,19.8,12.2,28.1,0.0,,,10.2,,1016.3,
2026-01-31,20.0,11.1,28.4,0.0,,,11.0,,1015.0,
2026-02-01,21.5,12.4,29.5,0.0,,,12.8,,1014.3,
2026-02-02,21.8,13.6,29.5,0.0,,,11.7,,1013.4,
2026-02-03,21.8,12.9,30.2,0.0,,,10.0,,1012.7,
2026-02-04,21.4,14.1,28.8,0.0,,,8.4,,1013.7,
2026-02-05,21.4,13.2,29.0,0.0,,,8.3,,1013.8,
2026-02-06,22.1,13.8,29.9,0.0,,,8.8,,1014.2,
2026-02-07,22.2,14.9,28.3,0.0,,,16.8,,1016.6,
2026-02-08,22.1,16.2,28.2,0.0,,,17.5,,1016.3,
2026-02-09,21.1,15.0,28.3,0.0,,,16.2,,1015.0,
2026-02-10,20.9,12.9,29.2,0.0,,,15.8,,1015.2,
2026-02-14,23.4,,,,,,16.7,,1012.3,
2026-02-15,18.3,14.0,23.0,0.0,,,29.5,,1020.1,
2026-02-16,16.9,10.0,23.7,0.0,,,24.9,,1023.0,
2026-02-17,18.9,11.2,26.3,0.0,,,15.7,,1019.8,
2026-02-18,21.0,11.5,30.0,0.0,,,14.2,,1017.2,
2026-02-19,22.4,13.7,31.4,0.0,,,16.3,,1016.5,
2026-02-20,23.1,13.9,31.4,0.0,,,14.5,,1017.6,
2026-02-21,22.8,15.2,30.9,0.0,,,16.0,,1017.9,
2026-02-22,21.4,13.2,29.3,0.0,,,16.5,,1017.4,
2026-02-23,22.4,15.4,29.8,0.0,,,21.6,,1016.0,
2026-02-24,21.7,15.6,28.5,0.0,,,22.8,,1016.6,
2026-02-25,20.9,13.4,28.1,0.0,,,18.5,,1016.7,
2026-02-26,22.1,14.5,29.4,0.0,,,21.9,,1016.2,
2026-02-27,23.5,16.5,31.0,0.0,,,21.8,,1014.8,
2026-02-28,25.0,16.9,33.0,0.0,,,23.9,,1011.7,
2026-03-01,26.6,20.9,33.1,0.0,,,25.5,,1010.6,
2026-03-02,25.0,19.6,30.8,0.3,,,17.8,,1012.5,
2026-03-03,24.4,19.5,30.5,0.0,,,18.3,,1013.6,
2026-03-04,24.9,18.6,31.9,0.0,,,18.4,,1013.7,
2026-03-05,23.7,16.0,30.1,0.0,,,15.6,,1014.0,
2026-03-06,23.6,15.9,30.7,0.0,,,14.2,,1013.0,
2026-03-07,26.0,20.0,32.1,0.0,,,15.9,,1012.0,
2026-03-08,27.8,22.0,34.6,0.0,,,20.6,,1011.5,
2026-03-09,28.4,22.4,34.4,0.0,,,13.6,,1011.1,
2026-03-10,26.3,20.0,32.1,0.0,,,15.3,,1009.9,
2026-03-11,23.7,15.8,30.3,0.0,,,11.9,,1009.6,
2026-03-12,23.6,15.4,30.9,0.0,,,11.7,,1009.7,
2026-03-13,23.4,15.9,29.9,0.0,,,15.1,,1009.5,
2026-03-14,22.7,17.6,27.5,0.0,,,20.6,,1010.8,
2026-03-15,20.7,14.3,26.5,0.0,,,17.7,,1011.8,
2026-03-16,22.1,13.7,29.7,0.0,,,16.7,,1012.3,
2026-03-17,21.5,15.1,27.3,0.0,,,19.6,,1012.8,
2026-03-18,21.4,13.8,28.5,0.0,,,14.2,,1012.6,
2026-03-19,26.4,20.1,33.0,0.0,,,11.4,,1011.4,
2026-03-20,29.6,22.1,36.2,0.0,,,14.6,,1010.8,
2026-03-21,30.4,23.2,36.5,0.0,,,18.8,,1009.0,
2026-03-22,30.9,24.0,37.6,0.0,,,21.2,,1007.6,
2026-03-23,28.2,21.1,35.1,0.0,,,27.8,,1009.9,
2026-03-24,28.5,22.8,33.8,0.0,,,29.9,,1011.5,
2026-03-25,29.8,23.7,35.5,0.0,,,28.7,,1009.8,
2026-03-26,30.5,24.4,39.2,0.0,,,24.9,,1005.4,
2026-03-27,28.0,21.9,34.0,0.0,,,20.0,,1007.2,
2026-03-28,26.4,20.4,31.3,0.0,,,16.4,,1009.9,
2026-03-29,23.7,16.9,29.2,0.0,,,16.6,,1009.9,
2026-03-30,21.9,16.3,26.8,0.0,,,19.6,,1009.7,
2026-03-31,15.3,9.4,19.4,0.0,,,27.4,,1014.7,
2026-04-01,16.8,10.1,22.7,0.0,,,19.1,,1016.2,
2026-04-02,19.9,11.6,26.9,0.0,,,16.1,,1015.2,
2026-04-03,22.2,14.3,28.9,0.0,,,17.2,,1015.4,
2026-04-04,23.0,14.7,30.5,0.0,,,18.7,,1015.9,
2026-04-05,24.0,18.2,29.6,0.0,,,25.2,,1016.5,
2026-04-06,23.9,14.1,33.1,0.0,,,18.2,,1015.7,
2026-04-07,27.1,19.5,34.2,0.0,,,21.7,,1014.5,
2026-04-08,28.6,20.9,35.9,0.0,,,18.8,,1013.0,
2026-04-09,30.6,22.1,38.3,0.0,,,19.0,,1011.7,
2026-04-10,32.2,22.7,40.2,0.0,,,19.8,,1011.1,
2026-04-11,31.6,26.2,37.1,0.0,,,24.1,,1010.0,
2026-04-12,27.9,21.9,32.8,0.0,,,12.2,,1009.8,
2026-04-13,26.9,20.7,32.1,0.0,,,12.8,,1008.3,
2026-04-14,26.0,19.1,32.3,0.0,,,21.5,,1009.8,
2026-04-15,24.5,18.4,29.5,0.0,,,25.2,,1012.8,
2026-04-16,24.6,16.9,31.2,0.0,,,20.8,,1010.6,
2026-04-17,26.1,18.0,33.5,0.0,,,18.6,,1008.3,
2026-04-18,27.4,18.6,35.1,0.0,,,14.5,,1007.6,
2026-04-19,30.2,21.0,38.7,0.0,,,19.0,,1006.8,
2026-04-20,32.2,25.1,39.0,0.0,,,23.3,,1006.8,
2026-04-21,32.8,26.1,39.0,0.0,,,15.0,,1007.4,
2026-04-22,31.6,25.1,37.3,0.0,,,16.6,,1010.1,
2026-04-23,31.1,22.7,38.0,0.0,,,17.9,,1009.7,
2026-04-24,31.6,24.4,37.8,0.0,,,17.8,,1007.9,
2026-04-25,31.7,22.5,38.5,0.0,,,12.1,,1006.5,
2026-04-26,34.0,26.4,40.5,0.0,,,19.7,,1007.6,
2026-04-27,35.8,28.0,42.2,0.0,,,23.4,,1007.1,
2026-04-28,34.2,29.8,38.7,0.0,,,28.6,,1008.7,
2026-04-29,28.8,23.3,34.7,3.1,,,19.3,,1010.9,
2026-04-30,27.3,20.4,33.7,0.0,,,10.8,,1012.6,
2026-05-01,31.9,23.7,39.1,0.0,,,15.4,,1011.8,
2026-05-02,33.3,26.8,39.2,0.0,,,17.7,,1010.2,
2026-05-03,32.0,23.6,39.2,0.0,,,12.6,,1009.1,
2026-05-04,32.5,23.7,40.0,0.0,,,14.8,,1009.7,
2026-05-05,33.3,24.4,40.9,0.0,,,15.0,,1008.5,
2026-05-06,34.0,25.5,41.6,0.0,,,12.4,,1006.2,
2026-05-07,32.5,27.8,37.0,0.0,,,30.7,,1007.4,
2026-05-08,34.4,27.8,41.5,0.0,,,20.0,,1008.8,
2026-05-09,37.0,30.5,43.8,0.0,,,18.4,,1008.7,
2026-05-10,38.3,29.6,45.1,0.0,,,19.5,,1008.8,
2026-05-11,37.8,29.3,44.8,0.0,,,18.0,,1009.0,
2026-05-12,37.9,29.0,45.3,0.0,,,19.2,,1010.3,
2026-05-13,38.4,29.3,45.5,0.0,,,18.1,,1009.6,
2026-05-14,38.7,29.8,45.4,0.0,,,16.3,,1006.7,
2026-05-15,38.3,30.8,44.7,0.0,,,18.3,,1005.2,
2026-05-16,36.7,28.4,43.4,0.0,,,14.6,,1005.4,
2026-05-17,35.6,28.1,41.4,0.0,,,16.1,,1008.6,
2026-05-18,35.4,28.3,41.2,0.0,,,18.8,,1009.3,
2026-05-19,35.6,30.9,41.4,0.0,,,27.2,,1010.2,
2026-05-20,34.9,29.7,40.0,0.0,,,24.7,,1011.6,
2026-05-21,35.2,30.0,40.6,0.0,,,16.8,,1010.5,
2026-05-22,36.2,30.3,41.2,0.0,,,19.1,,1010.9,
2026-05-23,35.2,28.7,40.8,0.0,,,14.9,,1010.4,
2026-05-24,34.5,27.6,40.5,0.0,,,14.3,,1010.0,
2026-05-25,34.5,27.2,40.2,0.0,,,14.2,,1010.7,
2026-05-26,34.5,28.1,40.1,0.0,,,14.7,,1009.9,
2026-05-27,34.0,27.8,39.2,0.0,,,19.2,,1009.6,
2026-05-28,33.0,26.1,38.5,0.0,,,15.6,,1010.6,
2026-05-29,33.0,26.1,38.6,0.0,,,19.3,,1011.7,
2026-05-30,33.1,27.2,38.7,0.0,,,20.8,,1011.3,
2026-05-31,32.8,26.8,38.4,0.0,,,21.6,,1010.2,
2026-06-01,33.7,25.9,39.9,0.0,,,21.4,,1009.3,
2026-06-02,35.7,29.0,42.0,0.0,,,23.3,,1009.4,
2026-06-03,36.2,29.0,42.3,0.0,,,19.0,,1008.8,
2026-06-04,37.4,31.6,43.0,0.0,,,21.2,,1007.5,
2026-06-05,37.7,31.2,43.3,0.0,,,17.0,,1006.9,
2026-06-06,37.8,31.3,44.0,0.0,,,22.7,,1007.6,
2026-06-07,35.8,33.0,38.7,0.7,,,15.8,,1013.3,
2026-06-08,35.1,29.5,40.6,0.0,,,13.2,,1013.8,
2026-06-09,37.1,30.7,43.0,0.0,,,15.9,,1009.9,
2026-06-10,37.3,29.2,43.6,0.0,,,14.8,,1007.4,
2026-06-11,37.3,29.7,43.1,0.0,,,13.1,,1008.6,
2026-06-12,37.8,32.4,43.7,0.0,,,18.6,,1010.0,
2026-06-13,36.5,28.6,43.6,0.0,,,14.3,,1010.1,
2026-06-14,38.1,30.7,43.9,0.0,,,17.2,,1009.7,
2026-06-15,38.9,32.0,44.2,0.0,,,14.4,,1008.1,
2026-06-16,38.4,32.3,44.5,0.0,,,17.4,,1008.8,
2026-06-17,38.0,31.0,43.5,0.0,,,15.1,,1010.3,
2026-06-18,39.1,32.0,45.6,0.0,,,19.1,,1009.0,
2026-06-19,39.3,31.9,45.6,0.0,,,20.7,,1006.7,
2026-06-20,39.4,32.1,45.7,0.0,,,16.6,,1006.4,
2026-06-21,38.3,32.7,43.4,0.0,,,16.9,,1010.2,
2026-06-22,37.8,30.7,44.4,0.0,,,16.7,,1009.9,
2026-06-23,36.9,30.2,42.8,0.0,,,15.4,,1007.0,
2026-06-24,36.3,30.8,42.9,0.0,,,25.0,,1009.0,
2026-06-25,37.0,30.5,42.3,0.0,,,19.3,,1011.2,
2026-06-26,37.4,29.4,43.7,0.0,,,15.3,,1009.9,
2026-06-27,38.3,30.6,45.0,0.0,,,15.3,,1007.4,
2026-06-28,39.0,30.8,45.0,0.0,,,17.5,,1006.6,
2026-06-29,38.3,31.8,44.2,0.0,,,20.8,,1007.4,
2026-06-30,36.9,31.0,42.0,0.0,,,13.2,,1007.5,
2026-07-01,37.0,31.3,42.3,0.0,,,21.4,,1008.6,
2026-07-02,37.5,31.1,42.8,0.0,,,17.3,,1009.5,
2026-07-03,38.8,32.6,44.8,0.0,,,11.9,,1008.8,
2026-07-04,39.8,32.9,45.4,0.0,,,13.3,,1008.9,
2026-07-05,40.2,33.7,46.3,0.0,,,15.9,,1006.5,
2026-07-06,39.9,33.3,45.4,0.0,,,18.7,,1005.8,
2026-07-07,39.4,32.0,45.5,0.0,,,19.7,,1007.5,
2026-07-08,39.1,32.6,44.2,0.0,,,21.2,,1008.7,
2026-07-09,38.9,32.4,45.0,0.0,,,18.3,,1006.1,
2026-07-10,38.1,31.5,43.5,0.0,,,18.0,,1005.9,
2026-07-11,38.0,31.9,43.4,0.0,,,18.5,,1008.3,
2026-07-12,36.6,31.6,41.9,0.0,,,19.5,,1009.8,
2026-07-13,38.2,32.0,44.1,0.0,,,20.4,,1007.8,
2026-07-14,38.7,31.2,44.3,0.0,,,14.9,,1008.7,
2026-07-15,37.9,29.7,43.9,0.0,,,11.1,,1009.0,
2026-07-16,37.5,31.4,43.0,0.0,,,18.9,,1009.6,
2026-07-17,36.8,31.2,41.5,0.0,,,15.8,,1009.9,
2026-07-18,37.1,30.6,42.6,0.0,,,16.0,,1008.3,
2026-07-19,37.4,30.8,43.3,0.0,,,13.0,,1007.0,
2026-07-20,36.4,29.9,41.3,0.0,,,16.8,,1009.2,
2026-07-21,36.6,29.6,42.5,0.0,,,16.3,,1010.2,
